date,survey,site,species,transect,size,density,biomass,trophic_guild
2017-11-16T00:00:00Z,5,XL,Centropyge_argi,t1,25,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Centropyge_argi,t1,30,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Centropyge_argi,t2,5,11,54.7439576,herbivore
2017-11-16T00:00:00Z,5,XL,Centropyge_argi,t2,10,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Centropyge_argi,t2,15,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Centropyge_argi,t2,20,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Centropyge_argi,t2,25,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Centropyge_argi,t2,30,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t1,5,15,43.58289759,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t1,10,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t1,15,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t1,20,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t1,25,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t1,30,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t2,5,24,69.73263614,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t2,10,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t2,15,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t2,20,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t2,25,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_bermudae,t2,30,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t1,5,4,8.802898708,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t1,10,1,14.83546937,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t1,15,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t1,20,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t1,25,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t1,30,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t2,5,4,8.802898708,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t2,10,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t2,15,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t2,20,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t2,25,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Chromis_enchrysura,t2,30,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t1,5,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t1,10,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t1,15,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t1,20,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t1,25,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t1,30,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t2,5,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t2,10,1,18.70438152,invertivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t2,15,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t2,20,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t2,25,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Haemulon_flavolineatum,t2,30,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t1,5,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t1,10,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t1,15,1,49.00456525,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t1,20,2,234.8715523,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t1,25,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t1,30,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t2,5,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t2,10,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t2,15,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t2,20,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t2,25,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halichoeres_radiatus,t2,30,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t1,5,3,3.558872073,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t1,10,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t1,15,1,48.35878237,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t1,20,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t1,25,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t1,30,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t2,5,1,1.186290691,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t2,10,1,12.30742953,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t2,15,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t2,20,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t2,25,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Halochoeres_garnoti,t2,30,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t1,5,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t1,10,2,61.72680022,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t1,15,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t1,20,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t1,25,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t1,30,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t2,5,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t2,10,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t2,15,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t2,20,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t2,25,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocanthus_tricolor,t2,30,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t1,5,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t1,10,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t1,15,1,59.39562006,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t1,20,3,429.5990087,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t1,25,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t1,30,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t2,5,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t2,10,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t2,15,1,59.39562006,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t2,20,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t2,25,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Holocentrus_rufus,t2,30,0,0,invertivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t1,5,20,36.16841585,planktivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t1,10,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t1,15,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t1,20,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t1,25,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t1,30,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t2,5,3,5.425262377,planktivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t2,10,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t2,15,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t2,20,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t2,25,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Paranthius_furcifer,t2,30,0,0,planktivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t1,5,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t1,10,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t1,15,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t1,20,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t1,25,1,4268.107682,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t1,30,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t2,5,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t2,10,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t2,15,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t2,20,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t2,25,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Pterois_volitans,t2,30,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t1,5,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t1,10,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t1,15,1,56.10080667,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t1,20,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t1,25,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t1,30,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t2,5,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t2,10,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t2,15,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t2,20,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t2,25,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Rypticus_saponaceus,t2,30,0,0,macro_carnivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t1,5,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t1,10,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t1,15,3,204.3731464,herbivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t1,20,1,157.8514683,herbivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t1,25,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t1,30,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t2,5,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t2,10,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t2,15,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t2,20,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t2,25,0,0,herbivore
2017-11-16T00:00:00Z,5,XL,Sparisoma_viride,t2,30,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t1,5,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t1,10,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t1,15,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t1,20,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t1,25,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t1,30,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t2,5,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t2,10,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t2,15,3,185.1298785,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t2,20,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t2,25,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Acanthurus_bahianus,t2,30,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t1,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t1,10,4,98.60560404,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t1,15,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t1,20,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t1,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t1,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t2,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t2,10,1,24.65140101,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t2,15,3,262.0399992,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t2,20,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t2,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_pulchellus,t2,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t1,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t1,10,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t1,15,2,112.2016133,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t1,20,1,135.0227873,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t1,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t1,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t2,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t2,10,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t2,15,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t2,20,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t2,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Bodianus_rufus,t2,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t1,5,2,9.953446836,herbivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t1,10,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t1,15,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t1,20,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t1,25,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t1,30,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t2,5,2,9.953446836,herbivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t2,10,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t2,15,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t2,20,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t2,25,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Centropyge_argi,t2,30,0,0,herbivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t1,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t1,10,1,30.0192986,invertivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t1,15,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t1,20,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t1,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t1,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t2,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t2,10,2,60.0385972,invertivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t2,15,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t2,20,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t2,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Chaetodon_sedentarius,t2,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t1,5,1,2.905526506,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t1,10,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t1,15,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t1,20,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t1,25,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t1,30,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t2,5,20,58.11053011,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t2,10,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t2,15,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t2,20,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t2,25,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_bermudae,t2,30,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t1,5,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t1,10,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t1,15,55,2491.398605,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t1,20,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t1,25,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t1,30,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t2,5,5,11.00362338,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t2,10,10,148.3546937,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t2,15,35,1585.435476,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t2,20,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t2,25,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Chromis_enchrysura,t2,30,0,0,planktivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t1,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t1,10,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t1,15,2,134.6075885,invertivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t1,20,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t1,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t1,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t2,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t2,10,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t2,15,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t2,20,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t2,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Haemulon_flavolineatum,t2,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t1,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t1,10,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t1,15,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t1,20,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t1,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t1,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t2,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t2,10,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t2,15,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t2,20,1,117.4357762,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t2,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halichoeres_radiatus,t2,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t1,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t1,10,2,24.61485906,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t1,15,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t1,20,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t1,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t1,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t2,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t2,10,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t2,15,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t2,20,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t2,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Halochoeres_garnoti,t2,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t1,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t1,10,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t1,15,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t1,20,3,429.5990087,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t1,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t1,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t2,5,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t2,10,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t2,15,1,59.39562006,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t2,20,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t2,25,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Holocentrus_rufus,t2,30,0,0,invertivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t1,5,0,0,macro_carnivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t1,10,0,0,macro_carnivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t1,15,0,0,macro_carnivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t1,20,0,0,macro_carnivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t1,25,0,0,macro_carnivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t1,30,0,0,macro_carnivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t2,5,0,0,macro_carnivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t2,10,0,0,macro_carnivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t2,15,0,0,macro_carnivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t2,20,0,0,macro_carnivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t2,25,2,1288.415351,macro_carnivore
2017-12-18T00:00:00Z,6,XL,Seriola_rivoliana,t2,30,0,0,macro_carnivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t1,5,0,0,herbivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t1,10,0,0,herbivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t1,15,1,61.70995951,herbivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t1,20,0,0,herbivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t1,25,0,0,herbivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t1,30,0,0,herbivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t2,5,0,0,herbivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t2,10,0,0,herbivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t2,15,0,0,herbivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t2,20,0,0,herbivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t2,25,0,0,herbivore
2017-12-20T00:00:00Z,6,HS1,Acanthurus_bahianus,t2,30,0,0,herbivore
2017-12-20T00:00:00Z,6,HS1,Bodianus_pulchellus,t1,5,0,0,invertivore
2017-12-20T00:00:00Z,6,HS1,Bodianus_pulchellus,t1,10,0,0,invertivore
2017-12-20T00:00:00Z,6,HS1,Bodianus_pulchellus,t1,15,0,0,invertivore
2017-12-20T00:00:00Z,6,HS1,Bodianus_pulchellus,t1,20,0,0,invertivore
2017-12-20T00:00:00Z,6,HS1,Bodianus_pulchellus,t1,25,0,0,invertivore
